rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s4lt, 2025-10-15T19:07:52Z, 5037, 406, 8, 239, 5, 530, 11, 1019, 20, 2843, 56
g3hv, 2025-10-01T19:14:11Z, 384, 112, 29, 29, 8, 58, 15, 55, 14, 130, 34
hdr3, 2025-10-15T19:03:30Z, 38, 9, 24, 3, 8, 6, 16, 3, 8, 17, 45
oy0s, 2025-10-01T19:32:06Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
s3kp, 2025-10-15T19:13:50Z, 7045, 760, 11, 318, 5, 703, 10, 1311, 19, 3953, 56
mdea, 2025-10-15T19:05:04Z, 3759, 444, 12, 227, 6, 465, 12, 715, 19, 1908, 51
cxdq, 2025-10-15T19:01:23Z, 752, 145, 19, 57, 8, 90, 12, 111, 15, 349, 46
iyrm, 2025-10-14T19:03:19Z, 262, 66, 25, 17, 6, 31, 12, 39, 15, 109, 42
u2ft, 2025-10-14T19:15:32Z, 454, 55, 12, 21, 5, 53, 12, 83, 18, 242, 53
s4ip, 2025-10-08T19:11:48Z, 746, 37, 5, 30, 4, 58, 8, 144, 19, 477, 64
s5lv, 2025-10-04T19:12:51Z, 100, 22, 22, 2, 2, 16, 16, 18, 18, 42, 42
v83g, 2025-10-15T19:13:13Z, 181, 17, 9, 6, 3, 9, 5, 31, 17, 118, 65
fvjp, 2025-10-01T19:13:33Z, 128, 21, 16, 12, 9, 20, 16, 29, 23, 46, 36
ecdn, 2025-10-01T19:09:39Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
tknf, 2025-10-07T19:15:33Z, 50, 6, 12, 2, 4, 12, 24, 7, 14, 23, 46
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
n2qc, 2025-10-15T19:09:47Z, 1315, 133, 10, 59, 4, 118, 9, 245, 19, 760, 58
st1p, 2025-10-15T19:14:00Z, 3665, 598, 16, 243, 7, 452, 12, 661, 18, 1711, 47
suds, 2025-10-01T19:55:03Z, 817, 50, 6, 48, 6, 104, 13, 217, 27, 398, 49
s6nh, 2025-10-11T19:09:00Z, 3470, 387, 11, 131, 4, 295, 9, 561, 16, 2096, 60
kd7l, 2025-10-13T19:09:23Z, 387, 32, 8, 13, 3, 34, 9, 82, 21, 226, 58
z614, 2025-10-15T19:18:30Z, 3816, 387, 10, 147, 4, 318, 8, 701, 18, 2263, 59
zen3, 2025-10-15T19:14:09Z, 336, 45, 13, 20, 6, 57, 17, 68, 20, 146, 43
lpag, 2025-10-15T19:05:59Z, 90, 22, 24, 9, 10, 16, 18, 16, 18, 27, 30
s3se, 2025-10-15T19:07:48Z, 2745, 274, 10, 139, 5, 286, 10, 554, 20, 1492, 54
l21b, 2025-10-11T19:09:17Z, 355, 109, 31, 24, 7, 56, 16, 41, 12, 125, 35
t5rz, 2025-10-15T19:14:35Z, 16156, 970, 6, 472, 3, 1264, 8, 3044, 19, 10406, 64
h0ow, 2025-10-03T19:03:21Z, 604, 64, 11, 23, 4, 44, 7, 91, 15, 382, 63
s5cj, 2025-10-15T19:14:29Z, 42192, 3088, 7, 1500, 4, 3841, 9, 8748, 21, 25015, 59
b41r, 2025-10-15T19:00:29Z, 5877, 316, 5, 161, 3, 352, 6, 771, 13, 4277, 73
sqhd, 2025-10-15T19:14:38Z, 773, 123, 16, 51, 7, 94, 12, 144, 19, 361, 47
i6qb, 2025-10-01T19:18:58Z, 23, 8, 35, 1, 4, 2, 9, 0, 0, 12, 52
wols, 2025-10-11T19:17:01Z, 486, 19, 4, 15, 3, 41, 8, 63, 13, 348, 72
irmi, 2025-10-01T19:19:09Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
s2dj, 2025-10-15T19:06:09Z, 4420, 367, 8, 204, 5, 439, 10, 821, 19, 2589, 59
u4zo, 2025-10-13T19:14:17Z, 1576, 127, 8, 54, 3, 140, 9, 275, 17, 980, 62
s2ll, 2025-10-15T19:07:40Z, 4748, 341, 7, 154, 3, 329, 7, 769, 16, 3155, 66
o1yu, 2025-10-15T19:07:07Z, 5356, 615, 11, 179, 3, 520, 10, 1033, 19, 3009, 56
s3dj, 2025-10-15T19:08:11Z, 14957, 2046, 14, 821, 5, 1550, 10, 2960, 20, 7580, 51
d3o8, 2025-10-15T19:02:13Z, 437, 138, 32, 52, 12, 41, 9, 66, 15, 140, 32
d9xl, 2025-10-15T19:03:00Z, 1569, 192, 12, 67, 4, 129, 8, 252, 16, 929, 59
dws9, 2025-10-01T19:09:22Z, 74, 8, 11, 3, 4, 5, 7, 17, 23, 41, 55
m8yt, 2025-10-10T19:05:48Z, 479, 81, 17, 37, 8, 65, 14, 84, 18, 212, 44
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
acn9, 2025-10-01T19:01:19Z, 581, 51, 9, 31, 5, 58, 10, 92, 16, 349, 60
pny2, 2025-10-01T19:37:36Z, 67, 4, 6, 0, 0, 4, 6, 10, 15, 49, 73
wld1, 2025-10-01T20:08:59Z, 321, 47, 15, 19, 6, 40, 12, 58, 18, 157, 49
s8lk, 2025-10-12T19:13:00Z, 7597, 2155, 28, 608, 8, 1026, 14, 1159, 15, 2649, 35
zhbi, 2025-10-04T19:17:47Z, 149, 59, 40, 14, 9, 19, 13, 13, 9, 44, 30
s3et, 2025-10-15T19:07:22Z, 2065, 303, 15, 127, 6, 244, 12, 371, 18, 1020, 49
